ch1 ,ch2
9.682241373,12.06310437
9.682271374,12.06342782
9.682341376,12.06354439
9.682388683,12.06375419
9.68278697,12.06454897
9.682816966,12.06498898
9.682863686,12.06516898
9.682890193,12.06530879
9.683007792,12.0656788
9.683057793,12.06568975
9.683307799,12.0657888
9.6833178,12.06609861
9.68376761,12.06641861
9.683787611,12.06659862
9.684037634,12.06685843
9.684079264,12.06689843
9.684584887,12.06727844
9.684617432,12.06730844
9.684677433,12.06738844
9.684808957,12.06747742
9.685107444,12.06757844
9.685108046,12.06763457
9.685147445,12.06769825
9.685199388,12.06773825
9.68537725,12.06830826
9.685467252,12.06835826
9.685587255,12.06841826
9.685597256,12.06856744
9.686173102,12.06889808
9.686227071,12.06895246
9.686307073,12.06930789
9.686417076,12.06931789
9.686966889,12.06945789
9.687106893,12.06948789
9.687346899,12.06949789
9.687356899,12.06953789
9.687870126,12.06998286
9.687915788,12.07002286
9.687970853,12.07019267
9.687990853,12.07052268
9.688361683,12.0705335
9.688371683,12.0705535
9.688451685,12.07103767
9.688551488,12.07104331
9.688802314,12.07136332
9.688832314,12.07150332
9.688852315,12.07191313
9.688862315,12.07223314
9.689153143,12.07248314
9.689163154,12.07269295
9.6891838,12.07272295
9.689233145,12.07277295
9.68971318,12.07324343
9.689762958,12.07335297
9.689773983,12.07341277
9.689802959,12.07347277
9.690387691,12.07370277
9.690452775,12.07377771
9.690462775,12.07399278
9.690472775,12.07405278
9.691002588,12.07415279
9.691102591,12.07429259
9.691140152,12.07438259
9.691152592,12.0743827
9.691282596,12.0747426
9.691412599,12.0748926
9.691422599,12.0749226
9.691542602,12.07538242
9.691797367,12.07618637
9.691827367,12.07669916
9.691857369,12.07683619
9.691867368,12.07699619
9.692138196,12.0774162
9.692218197,12.07767601
9.692268199,12.07771601
9.692422415,12.07784601
9.693018318,12.07812602
9.693036346,12.07829603
9.693058019,12.07829612
9.693098019,12.07843583
9.693667834,12.07903584
9.693687834,12.07913503
9.693737835,12.07913565
9.693877839,12.07923565
9.694507654,12.07930565
9.694517654,12.07937565
9.694527654,12.07946565
9.694640613,12.07958783
9.694857663,12.07969566
9.694937665,12.07972566
9.694951083,12.07987566
9.695047468,12.07990567
9.695257913,12.08042548
9.695267473,12.08049548
9.695347475,12.08060548
9.695397476,12.08075152
9.695926664,12.0812253
9.695958224,12.0812353
9.696027292,12.0812453
9.696042249,12.0812853
9.696323078,12.08205083
9.696453081,12.08272989
9.696558363,12.0828199
9.696573084,12.0828699
9.696601903,12.08326971
9.696643906,12.08330971
9.696713708,12.08337282
9.696773709,12.08341971
9.696883712,12.08357972
9.696963714,12.08362972
9.697163719,12.08383972
9.69722372,12.08394972
9.697553529,12.08427953
9.697563529,12.08448954
9.697693532,12.08474954
9.697783534,12.08487935
9.698593354,12.08516935
9.698623355,12.08525936
9.698693357,12.08543936
9.698703357,12.08551904
9.699061922,12.08578917
9.699093367,12.08595718
9.699186743,12.08601918
9.699193169,12.08623918
9.699903187,12.08639919
9.699933188,12.08658899
9.699952988,12.08674899
9.700082991,12.08709698
9.700657837,12.08772882
9.700673006,12.08789084
9.700743158,12.08795882
9.700782809,12.08816863
9.701078595,12.08841359
9.701088595,12.0886536
9.701148596,12.08901342
9.701251451,12.08912341
9.701419423,12.08941342
9.701469425,12.0894151
9.701479425,12.08947342
9.701491211,12.08963342
9.701569427,12.09014324
9.701619228,12.09030324
9.701629229,12.09034324
9.701730904,12.09068305
9.702519051,12.09074305
9.702524387,12.09079305
9.70252447,12.09095306
9.702710395,12.09150287
9.703468874,12.09166287
9.703538876,12.09171287
9.703597011,12.09172288
9.703628878,12.09175288
9.703664295,12.09216289
9.703664468,12.0925627
9.703668964,12.09306585
9.703678879,12.09309251
9.704306984,12.09338252
9.704509521,12.09343252
9.704709525,12.09373253
9.704717363,12.09376253
9.704849329,12.09431234
9.704869329,12.09454235
9.704879329,12.09454254
9.70489933,12.09458869
9.705644308,12.09475711
9.705674107,12.09489711
9.705694108,12.09491711
9.705724316,12.09533712
9.706424126,12.09572662
9.706466351,12.09582694
9.706668817,12.09592694
9.706683932,12.09599694
9.707223946,12.09634675
9.707303948,12.09661676
9.707373749,12.09663676
9.707392387,12.09683309
9.707983765,12.09757658
9.707990345,12.09770658
9.708043766,12.09774658
9.708073767,12.09782658
9.708094588,12.09788659
9.708104588,12.09791659
9.708124589,12.09796009
9.70817439,12.09796659
9.708353523,12.09869641
9.708424396,12.09877641
9.708474397,12.09881621
9.708514398,12.0989985
9.709254216,12.09915622
9.709264217,12.09932622
9.709476695,12.09960603
9.709624825,12.09962349
9.709994393,12.10003604
9.710024035,12.10009604
9.710144038,12.10020126
9.710151394,12.10028825
9.710379823,12.10054163
9.710399824,12.10062404
9.710419824,12.10072052
9.710580124,12.10090164
9.711119641,12.10151145
9.711149642,12.10154146
9.711189643,12.10170146
9.711449449,12.10171146
9.711999463,12.10210127
9.712079465,12.10238128
9.712099466,12.10242128
9.712129466,12.10244128
9.712639282,12.10256128
9.71267928,12.10259128
9.712699281,12.10259139
9.712739281,12.10263128
9.712879285,12.10288044
9.712919286,12.10300472
9.712953393,12.1032711
9.712999288,12.1032757
9.7134991,12.10359111
9.713519101,12.10361111
9.713661901,12.10391091
9.713709106,12.10405092
9.714348921,12.10463073
9.714438923,12.10487074
9.714468924,12.10491074
9.714514885,12.10492074
9.715148741,12.10519834
9.715248572,12.10530108
9.71529671,12.10540055
9.715318745,12.10544437
9.716063522,12.10599552
9.716243527,12.10601553
9.716273527,12.10602553
9.716353329,12.10609553
9.716593374,12.10625971
9.716623336,12.1062994
9.716631287,12.10655534
9.716643337,12.10657774
9.716783341,12.10692535
9.716823341,12.10695535
9.716889527,12.10699515
9.716923364,12.10702515
9.717243152,12.10735516
9.717363155,12.10747516
9.717543159,12.10755516
9.717553159,12.10781922
9.718242976,12.10805701
9.718562984,12.10817498
9.718812796,12.10833498
9.718852792,12.10838498
9.718972794,12.1091248
9.719002795,12.1091348
9.719042797,12.1091848
9.719051745,12.10948461
9.719812615,12.10986544
9.719932618,12.10994544
9.71999262,12.11010545
9.720052621,12.11049526
9.720788829,12.11077789
9.720843261,12.11092527
9.720919878,12.11095527
9.721003265,12.11099527
9.721009044,12.11173005
9.721059045,12.11177005
9.721065951,12.11183005
9.721069046,12.11187005
9.721341999,12.11235284
9.721361364,12.11247986
9.721508856,12.11272967
9.721548857,12.11300968
9.721769683,12.11348705
9.721869685,12.11352949
9.721905105,12.11369949
9.72200607,12.1137495
9.722569503,12.1140595
9.722599504,12.11433951
9.722619504,12.11448931
9.722689506,12.11449931
9.723281607,12.11525553
9.723376777,12.11529913
9.72366933,12.11535914
9.723709131,12.11538914
9.72406914,12.11576915
9.724069279,12.11590923
9.72407914,12.11597915
9.724099141,12.11605916
9.724778957,12.11636896
9.724798958,12.11647896
9.724958962,12.11663897
9.725008963,12.11666897
9.725498775,12.11703878
9.725518776,12.11721878
9.725528776,12.11726878
9.725549611,12.11726892
9.725672371,12.11729456
9.725674559,12.11756457
9.72573456,12.11784438
9.725749485,12.11797438
9.725785383,12.11833439
9.725873269,12.11833687
9.726038021,12.11847419
9.726065388,12.11849419
9.726255194,12.1187942
9.726375196,12.1188842
9.726385197,12.1189001
9.726438955,12.1189842
9.726885209,12.11954402
9.726895209,12.11974402
9.726985012,12.11981402
9.727015272,12.12019383
9.727142049,12.12026466
9.727165837,12.12029466
9.727205892,12.12036466
9.727275849,12.12037466
9.727451488,12.12058273
9.727486664,12.12063467
9.727645021,12.12091447
9.727656668,12.12094447
9.728076479,12.12159449
9.728186482,12.12163449
9.728306485,12.12164716
9.728336485,12.12180978
9.728826297,12.12243431
9.7288563,12.12257411
9.728933176,12.12260411
9.7289463,12.12262411
9.729268816,12.12329909
9.729431892,12.12335952
9.729491236,12.12339889
9.729511893,12.12342889
9.729633064,12.1236289
9.729731899,12.1237789
9.729757848,12.1239289
9.7297719,12.12402891
9.730361714,12.12432871
9.730371714,12.12437872
9.730419734,12.12452872
9.730421716,12.12461872
9.731211536,12.12475873
9.731341538,12.12478873
9.73140154,12.12489873
9.731711547,12.12527854
9.732041356,12.12600836
9.732051356,12.12617834
9.732151359,12.12620421
9.73221136,12.12647837
9.732691372,12.12726819
9.732761174,12.12740819
9.732873494,12.12748799
9.732901177,12.127898
9.733362009,12.12816801
9.733382009,12.12837793
9.73339201,12.12853782
9.733422011,12.12885783
9.734222321,12.12899026
9.734288042,12.12899783
9.734301832,12.12936764
9.734331833,12.12938764
9.734367413,12.13002241
9.734447415,12.13003241
9.734527416,12.13004748
9.734577418,12.13010242
9.734881089,12.13089224
9.734937427,12.13100224
9.73505743,12.13114224
9.735125054,12.13115224
9.735916937,12.13162205
9.736035505,12.13170206
9.736157057,12.13184206
9.736518185,12.13193206
9.736711656,12.13220207
9.736717071,12.13221207
9.736996878,12.13223486
9.737016878,12.13226207
9.737106881,12.13285188
9.737188447,12.13292189
9.737196882,12.13295189
9.737226883,12.13320169
9.738026705,12.13395171
9.738130292,12.13412152
9.738215184,12.13414152
9.738489198,12.13424152
9.738956526,12.13483133
9.738966526,12.13496134
9.738976527,12.13521999
9.739041166,12.13522134
9.739786347,12.13545135
9.739806348,12.13550135
9.739896349,12.13560135
9.740036372,12.13571116
9.740421121,12.13623613
9.740521123,12.13626613
9.740621126,12.13639613
9.740651126,12.13643613
9.741010935,12.13684594
9.741130939,12.13691594
9.74118094,12.13697595
9.741230944,12.13708595
9.741740754,12.13773576
9.741800755,12.13776576
9.74202076,12.13788064
9.742034877,12.13793577
9.742530573,12.13858558
9.742662792,12.13862559
9.74281058,12.13867559
9.742870581,12.13876559
9.743249726,12.1391854
9.743310592,12.1392354
9.743350398,12.13923667
9.743410395,12.1393454
9.743900407,12.13972541
9.743960408,12.13984522
9.744030411,12.13989522
9.744140413,12.13993522
9.744442975,12.14012522
9.744470223,12.14028523
9.744475231,12.14031523
9.74449292,12.14051523
9.745050035,12.14087504
9.745080036,12.14098505
9.745095167,12.14105505
9.745161815,12.14134505
9.745672984,12.14136165
9.745729013,12.14167146
9.745795833,12.14177146
9.745835634,12.14179149
9.746426469,12.14201147
9.746476502,12.14209147
9.74666216,12.14223145
9.746759347,12.14228128
9.747019368,12.14263128
9.747076285,12.14267129
9.747086285,12.14279129
9.747096285,12.14282129
9.747387147,12.1432911
9.747416293,12.1433211
9.747496095,12.14356111
9.747526096,12.14358111
9.748156112,12.14373111
9.748186112,12.14380111
9.748217283,12.14444093
9.748268555,12.14448093
9.749075607,12.14490074
9.749215738,12.14495074
9.749285739,12.14512075
9.749379787,12.14524075
9.749895555,12.14586056
9.749906471,12.14598057
9.750035563,12.14607057
9.750135829,12.14608057
9.750625573,12.14678048
9.750635573,12.14679052
9.750695574,12.14687039
9.750735375,12.14690039
9.751001161,12.14759517
9.751051162,12.14764517
9.751061166,12.14775517
9.751484758,12.14781517
9.751660977,12.14819498
9.751840981,12.14826498
9.751910984,12.14848811
9.751938323,12.14849499
9.752260992,12.14873499
9.752280993,12.1488248
9.752290993,12.1488648
9.752320993,12.1489848
9.752661276,12.14946481
9.752730804,12.15019463
9.752860807,12.15025463
9.752920808,12.15028463
9.753441441,12.15039443
9.753551444,12.15084159
9.753581446,12.15086445
9.753581768,12.15106445
9.754135959,12.15128426
9.75416152,12.15168427
9.754221261,12.15186427
9.754291262,12.15248409
9.754562089,12.15309391
9.7545721,12.15315351
9.754592574,12.1531739
9.75460209,12.15329391
9.755399701,12.15349391
9.755421911,12.15352391
9.755466317,12.15368372
9.755466781,12.15369512
9.756186688,12.1537295
9.756306691,12.1538095
9.756356692,12.1538195
9.756438185,12.1539095
9.757186513,12.15413951
9.757296316,12.15417951
9.757376318,12.15431951
9.757396318,12.15441451
9.757696326,12.15445033
9.757985426,12.15448283
9.758046334,12.15452014
9.758096135,12.15506015
9.758886156,12.15537996
9.758969824,12.15538996
9.759005958,12.15564996
9.759097787,12.15601997
9.759102026,12.15613978
9.759152476,12.15615978
9.759186783,12.15668979
9.759289614,12.15684979
9.759816599,12.1571349
9.7598766,12.1571396
9.759886601,12.15761961
9.759926601,12.15762612
9.760496615,12.15807942
9.760626869,12.15814954
9.76067642,12.15817943
9.760716421,12.15837943
9.761376237,12.15863771
9.761386237,12.15876924
9.76149624,12.15901925
9.761539752,12.15911925
9.76235102,12.15965402
9.762401021,12.15971402
9.762451022,12.15975402
9.762471023,12.15997403
9.762941035,12.16040384
9.762961035,12.16044384
9.762962422,12.16070385
9.763053336,12.16073385
9.763680853,12.16109538
9.763740854,12.16112366
9.763840666,12.16115366
9.76385757,12.16147367
9.764360669,12.16181368
9.764378507,12.16185348
9.764600675,12.16195348
9.764810481,12.16201348
9.765010486,12.16223349
9.765030486,12.16232349
9.765040486,12.16235349
9.76516049,12.16249092
9.765380495,12.16321331
9.765461886,12.16348171
9.765480297,12.16379916
9.765540299,12.16386313
9.766060355,12.16399313
9.766141134,12.16400313
9.766228557,12.16402313
9.766240903,12.16421312
9.766360939,12.16494295
9.766460942,12.16506296
9.766470942,12.16508296
9.766520943,12.16528276
9.766545352,12.16585855
9.766608836,12.16604836
9.76683673,12.16610836
9.76685673,12.16612836
9.767527368,12.16639837
9.76760737,12.16645837
9.76764126,12.16655837
9.767720197,12.16699818
9.768280375,12.16734819
9.768387189,12.16742819
9.768567193,12.16815801
9.768587193,12.16828801
9.768678017,12.16854782
9.768684621,12.16861782
9.768777819,12.16868782
9.768887821,12.16886783
9.769447835,12.16902783
9.769477836,12.16920784
9.769517837,12.16930764
9.769527837,12.16951764
9.77004765,12.16969765
9.770117652,12.16981765
9.770130752,12.17006772
9.770147652,12.17010746
9.770593366,12.17039747
9.770686677,12.1705222
9.770747467,12.17074748
9.770748172,12.17122729
9.770958293,12.17138729
9.771098296,12.17143729
9.771158298,12.17151729
9.771188099,12.17159561
9.771483064,12.17161308
9.771553066,12.17168278
9.771593068,12.17170288
9.771643068,12.17180156
9.772172882,12.17219289
9.772282884,12.17239289
9.772382887,12.1724729
9.772414526,12.17283271
9.773232708,12.17336252
9.773242708,12.17344911
9.773252713,12.17347252
9.773402712,12.17377253
9.773533535,12.17395253
9.773577688,12.17398253
9.773583537,12.17401254
9.773653339,12.17404254
9.773860406,12.17439234
9.773893344,12.17449235
9.773978993,12.17457235
9.773983347,12.17461235
9.774203352,12.17479235
9.774255072,12.17492236
9.774313823,12.17494236
9.774443358,12.174943
9.774603162,12.17519216
9.774626852,12.17523217
9.774633163,12.17527217
9.774643163,12.17528217
9.774934594,12.17546227
9.774983171,12.17556217
9.775015198,12.17576218
9.775083174,12.17578464
9.775128954,12.17659676
9.775148954,12.17663676
9.775188955,12.17664676
9.775288758,12.17670594
9.775478779,12.17704677
9.775518764,12.17718677
9.775558764,12.17731678
9.775578765,12.17752658
9.77578959,12.17789659
9.775909593,12.17791659
9.775939594,12.1781066
9.775989595,12.1781085
9.776039597,12.1784264
9.776059597,12.17851827
9.776089598,12.17859641
9.776099598,12.17860641
9.776679412,12.17874641
9.776703055,12.17879641
9.776769415,12.17882641
9.776771713,12.17910622
9.777175574,12.17928622
9.777279488,12.17929622
9.777319228,12.17964623
9.777401002,12.17985624
9.777879042,12.18009279
9.778059047,12.18041605
9.778149049,12.18047605
9.77820905,12.18063606
9.778658861,12.18108587
9.778688862,12.18115588
9.778768889,12.18116587
9.778808865,12.18118587
9.779533642,12.18168064
9.779703646,12.18207065
9.779793648,12.18220204
9.77988365,12.18222464
9.780203459,12.18282047
9.780303461,12.18302048
9.780313461,12.18303048
9.780363463,12.18314048
9.781163282,12.18334028
9.781173283,12.18352029
9.781277614,12.18353029
9.78147329,12.18361029
9.781703295,12.18382112
9.781783297,12.18394112
9.781823298,12.18400092
9.781843099,12.18411092
9.782053925,12.18442617
9.782083925,12.18471094
9.782263929,12.18489074
9.782330548,12.18536075
9.782335572,12.18566056
9.782366264,12.18589057
9.782455575,12.18592057
9.782555577,12.18594057
9.782725592,12.18654038
9.782735382,12.18657038
9.78278555,12.18689039
9.782815384,12.18690039
9.783335398,12.18733449
9.783472336,12.1873602
9.783485201,12.1873702
9.783495204,12.1873902
9.783660984,12.18748599
9.783850988,12.18753599
9.783899736,12.18767988
9.783960991,12.18769599
9.784120995,12.18835581
9.784128288,12.18871582
9.784140996,12.18879582
9.784170997,12.18889562
9.784511625,12.1890212
9.784521626,12.18903562
9.784631628,12.18926563
9.784641628,12.18926572
9.784731631,12.18951564
9.784818751,12.18955439
9.784976774,12.18969544
9.785261444,12.18970544
9.785331445,12.19027545
9.785351446,12.19058526
9.785431448,12.19083527
9.78551474,12.19103527
9.78570069,12.19114528
9.785782277,12.19139519
9.785802791,12.19141508
9.785822278,12.19170509
9.786552096,12.19176598
9.786562096,12.1919251
9.786646822,12.1920151
9.786695473,12.1921251
9.786813975,12.19276492
9.786880699,12.19280982
9.786951906,12.19280995
9.787161911,12.19283492
9.78757668,12.19327969
9.787716684,12.19341969
9.787818893,12.1936997
9.787856687,12.1937597
9.788476502,12.19405951
9.788502813,12.19413951
9.788646507,12.19415951
9.788656507,12.19423951
9.788966515,12.19464932
9.788976399,12.19482933
9.788986515,12.19492933
9.789070597,12.19500933
9.789716333,12.19519933
9.789717858,12.19541934
9.789736334,12.19547914
9.789746334,12.19572915
9.790516153,12.19604916
9.790526153,12.19619376
9.790566154,12.19639896
9.790626156,12.19646231
9.791305972,12.19709878
9.791315973,12.19710878
9.791375974,12.19711878
9.791405975,12.19721879
9.791975789,12.19767883
9.79198579,12.1979186
9.792085884,12.19839861
9.792135793,12.19876842
9.792686427,12.19917843
9.792844539,12.19925844
9.792856431,12.19930472
9.792876432,12.19936844
9.793171411,12.19980321
9.793171501,12.19981321
9.793201399,12.20019013
9.7932514,12.20033322
9.793342022,12.20069303
9.793402024,12.20075303
9.793452025,12.20088304
9.793492026,12.20092304
9.794092042,12.20112304
9.794102041,12.20124284
9.794151842,12.20143975
9.794328816,12.20163285
9.794811859,12.20190286
9.794842843,12.20199266
9.794853076,12.20203266
9.794992284,12.20205266
9.795311671,12.20235267
9.795451675,12.20239267
9.795471675,12.20257268
9.795531677,12.20262268
9.79587819,12.20308249
9.795921486,12.20310249
9.795921572,12.20313249
9.796059523,12.20322818
9.796401499,12.20326331
9.796465816,12.20336332
9.7964715,12.20358332
9.796504781,12.20372313
9.797222139,12.20392313
9.797309376,12.20406313
9.797312141,12.20411314
9.797537616,12.20413314
9.797936915,12.20450872
9.797957239,12.20462873
9.79796636,12.20466873
9.798006917,12.20471873
9.798616732,12.20511874
9.798646733,12.20523874
9.798676734,12.20536855
9.798696735,12.20540325
9.79934655,12.20550855
9.799396552,12.20600856
9.799436553,12.20622951
9.799470531,12.20634837
9.79969738,12.20658838
9.799837383,12.20666838
9.799917185,12.20668474
9.799947185,12.20669838
9.800204181,12.20728819
9.800267193,12.20734819
9.800387197,12.2074482
9.800487199,12.20754377
9.800735755,12.20801801
9.800737005,12.20813801
9.800797007,12.20827802
9.800817007,12.20832802
9.801411765,12.20849802
9.80142754,12.20860783
9.801506824,12.20863783
9.801516824,12.20873783
9.801996836,12.20883783
9.802006844,12.20906784
9.802016837,12.20907784
9.802076838,12.20917785
9.802841616,12.20938342
9.802886305,12.20945343
9.802907759,12.20946414
9.803011621,12.20950351
9.80338143,12.20988344
9.803561434,12.21000615
9.803651436,12.21023325
9.803669149,12.21045325
9.803762259,12.21068326
9.80377226,12.21073326
9.80390233,12.21085326
9.803942264,12.21089326
9.80419207,12.21142307
9.804210231,12.21143307
9.804242071,12.21144308
9.804262072,12.21154308
9.804682082,12.21178308
9.804931892,12.21185289
9.804981889,12.21203295
9.804993745,12.21208289
9.805241896,12.2123129
9.805242537,12.2124229
9.805256063,12.2124629
9.805338462,12.2124929
9.805491902,12.21300271
9.805531903,12.21316272
9.805611705,12.21320272
9.805651706,12.21324272
9.806291722,12.21376253
9.806332016,12.2140727
9.806413009,12.21421254
9.806502012,12.21425486
9.806869226,12.21476732
9.806947317,12.21480732
9.806959649,12.21515713
9.806987318,12.21530713
9.807569957,12.21585363
9.807570447,12.21590701
9.807577133,12.21623695
9.807727137,12.21635696
9.807817959,12.21672676
9.807924096,12.21676685
9.808057765,12.21714678
9.808147767,12.21717678
9.808727782,12.21733678
9.808767783,12.21737678
9.808829048,12.21756659
9.808840124,12.21760659
9.80903759,12.21773659
9.809157592,12.21786659
9.809387598,12.2180466
9.8094676,12.21809447
9.809794296,12.21844641
9.809877417,12.21847641
9.809947412,12.21871641
9.809997413,12.21913642
9.810797233,12.21946623
9.810817233,12.21976624
9.810891965,12.21995625
9.811037239,12.21996625
9.81147705,12.22046606
9.811537051,12.22074606
9.811577052,12.22087587
9.811617053,12.22090831
9.812262648,12.22115165
9.812282649,12.22121442
9.81233265,12.22130166
9.812372651,12.22132166
9.812682658,12.22151166
9.812902664,12.22167147
9.812912664,12.22169147
9.812925377,12.22180147
9.813216053,12.22219148
9.813402476,12.22223148
9.813414769,12.22231148
9.813422477,12.22236148
9.813862288,12.22289862
9.813922289,12.22295966
9.814042293,12.2229813
9.814052293,12.2230413
9.814443456,12.22314212
9.814485569,12.22335193
9.814546793,12.22345193
9.814682108,12.22346193
9.815062938,12.22390194
9.815182941,12.22390348
9.815183034,12.22401194
9.815252943,12.22410175
9.815582751,12.22473176
9.815812756,12.22490177
9.815912759,12.22513901
9.815932759,12.22522157
9.816662577,12.22544158
9.816712579,12.22554158
9.81675258,12.22560158
9.816851788,12.22577139
9.817230386,12.22655535
9.817327353,12.22689535
9.817487356,12.22700536
9.817537358,12.22729888
9.817987169,12.22739517
9.81804717,12.22745517
9.818056474,12.22748517
9.818117172,12.22749517
9.818269626,12.22827847
9.818327177,12.22842499
9.81839718,12.228545
9.818466554,12.228735
9.818518002,12.22915481
9.818568004,12.22925695
9.818588005,12.22949482
9.818658006,12.22960482
9.81869028,12.22991463
9.818698627,12.22994463
9.818758629,12.22997463
9.818804677,12.23003463
9.819088637,12.23013463
9.819098638,12.23056465
9.819126637,12.23063465
9.81921864,12.23084445
9.819835211,12.23133446
9.819988459,12.23136446
9.820068559,12.23136456
9.820158464,12.23148427
9.820414696,12.23187428
9.820438271,12.23195428
9.820498272,12.23210786
9.820568273,12.23224429
9.820985973,12.23239738
9.820994063,12.23243987
9.821273871,12.23270988
9.82129387,12.23275988
9.821743898,12.23294988
9.821784914,12.23297988
9.821813885,12.23298449
9.821843884,12.23299988
9.822053311,12.23327969
9.82211369,12.23340969
9.822153692,12.23341907
9.822213693,12.2335297
9.822583702,12.2338097
9.822653704,12.2338197
9.822712627,12.23388971
9.822783707,12.23396951
9.822973807,12.23419951
9.823203518,12.23439952
9.823343522,12.23447952
9.823369747,12.23454281
9.823613328,12.23495933
9.823674585,12.23525934
9.823723331,12.23549935
9.823740009,12.23568915
9.823884155,12.23582997
9.823944156,12.23585998
9.823954156,12.23586026
9.823974157,12.23596998
9.824128549,12.23637979
9.824164982,12.23641979
9.824184982,12.23644979
9.824224984,12.2366498
9.824710574,12.23728457
9.824732895,12.23733457
9.824830578,12.23734457
9.825000582,12.23736457
9.825086251,12.23810673
9.825160586,12.23817553
9.82519059,12.23818439
9.825250388,12.2384744
9.825913573,12.23876326
9.825920404,12.23941422
9.825990406,12.23943422
9.826010407,12.23950422
9.826241033,12.23979403
9.826261033,12.23988403
9.826281034,12.24000404
9.826331035,12.24007404
9.826630657,12.24068385
9.826631042,12.24073385
9.826661043,12.24074463
9.826681044,12.24078386
9.82731899,12.24102386
9.827320859,12.24128387
9.827320963,12.24132367
9.827487392,12.24134367
9.827861007,12.24183368
9.827882007,12.24185368
9.827970679,12.24187368
9.827976117,12.24201684
9.828540808,12.24205451
9.828660492,12.24213431
9.828740494,12.24217431
9.828910499,12.24222431
9.829493304,12.24299478
9.829597187,12.24316909
9.829636095,12.2434591
9.829696097,12.2434691
9.830053167,12.24388891
9.830225911,12.24388938
9.830265911,12.24401892
9.830360509,12.24414892
9.830715922,12.24443893
9.830743923,12.24449893
9.830775926,12.24455893
9.830776291,12.24469873
9.831305737,12.24513874
9.831375739,12.24517874
9.831415739,12.24524875
9.831455741,12.24527875
9.83173384,12.24579856
9.831735748,12.24590186
9.831795549,12.24592856
9.831925552,12.24615948
9.832675371,12.24664838
9.832712145,12.24679838
9.832735372,12.24680838
9.832825374,12.24681118
9.833442429,12.24692839
9.833453941,12.24709819
9.833456975,12.24715819
9.83346519,12.2476082
9.834225209,12.24806802
9.834405014,12.24820802
9.834455015,12.24822802
9.834495017,12.24874783
9.835288974,12.24877279
9.835368976,12.24915844
9.835425532,12.24935281
9.835438977,12.24960261
9.836219617,12.24976835
9.836305368,12.24980681
9.83632962,12.24998262
9.83633962,12.25015156
9.836639628,12.25046243
9.836689629,12.25055244
9.836699629,12.25072244
9.836709429,12.25081244
9.837489449,12.25096245
9.837525242,12.25141226
9.83753925,12.25163226
9.837540629,12.25166226
9.838129264,12.25192227
9.838179266,12.25194207
9.83834907,12.25221208
9.838419072,12.25283189
9.838649897,12.2530119
9.838659898,12.2533119
9.838689899,12.25353191
9.8387599,12.25360171
9.839429717,12.25364171
9.839509719,12.25373171
9.839759725,12.25391172
9.83995973,12.25405172
9.840079533,12.25455153
9.840099573,12.25463736
9.840109534,12.25480154
9.840119534,12.25481154
9.840913492,12.25522631
9.840923492,12.25535631
9.841033495,12.25578632
9.841103497,12.25583633
9.841864136,12.25615613
9.841894137,12.25621614
9.842224145,12.25658901
9.842264146,12.25668615
9.842394149,12.25701595
9.842414153,12.25715887
9.84242415,12.25717596
9.842463951,12.25721596
9.842913962,12.25749597
9.842933962,12.25768577
9.842983964,12.25769577
9.842993089,12.25780577
9.842994784,12.25789669
9.843134788,12.2579266
9.843164788,12.25794511
9.843285695,12.25817181
9.843864606,12.25851641
9.843884606,12.25854641
9.84402461,12.25865641
9.844064611,12.25888734
9.84482443,12.25895642
9.84483443,12.25900642
9.84486443,12.25906243
9.844954233,12.25919643
9.845098039,12.25975624
9.845122826,12.26006981
9.845224239,12.26012625
9.845334242,12.26032606
9.845979104,12.26099083
9.845979187,12.26100083
9.845983086,12.26105083
9.845999017,12.26110341
9.846129841,12.26126048
9.846179842,12.26127084
9.846229843,12.2615082
9.846279844,12.26152496
9.846339846,12.26179065
9.846429848,12.26243067
9.84651985,12.26260047
9.846599652,12.26271047
9.846860479,12.26275048
9.846870479,12.26292048
9.84691048,12.26299048
9.846982337,12.26303048
9.847200488,12.26341029
9.847330491,12.26346029
9.847340491,12.2637603
9.847394661,12.26416031
9.847438163,12.26430011
9.847471114,12.26452012
9.847491115,12.26467012
9.847581117,12.26470012
9.847881125,12.26494013
9.847939288,12.26500013
9.847951126,12.26516993
9.84797836,12.26521994
9.848640944,12.26572995
9.848670944,12.26573995
9.848700945,12.26575995
9.848703076,12.26594975
9.849373393,12.26640472
9.849425721,12.26644473
9.849495723,12.26648473
9.849575726,12.26666473
9.849988176,12.26688454
9.850125539,12.26707454
9.850265542,12.26728455
9.850285543,12.26738455
9.850875357,12.26751435
9.850915359,12.26764435
9.850949643,12.26788353
9.851035362,12.26792436
9.85137537,12.26807437
9.851523189,12.26826437
9.85152968,12.26843417
9.851565175,12.26857418
9.851815181,12.26875418
9.851965184,12.26877418
9.851995185,12.26883418
9.852015186,12.26898419
9.85219519,12.26942438
9.852228378,12.269554
9.852326286,12.26970401
9.852334994,12.26971401
9.852935009,12.27037382
9.852989846,12.27048383
9.853127286,12.27083445
9.853164814,12.27088446
9.853436462,12.27106446
9.853566465,12.27109446
9.853609387,12.2711026
9.853626466,12.27111446
9.854001234,12.27133025
9.854031235,12.27150025
9.854061236,12.27162005
9.854121222,12.27174006
9.854292062,12.27208255
9.854482066,12.27220007
9.854582069,12.27241987
9.854612069,12.27245987
9.855121882,12.27287988
9.855131882,12.27288016
